gen,idx,total_index,L5,NF5,NM5,W5,LCAP,NMCAP,WCAp,IRL,NML,NTL,L34,W34,NM34,NF34,VB,L12,NF12,NM12,W12,Fosc_Hz,PD_W,V1pk_V,V1rms_V,PN_100k_dBc,PN_1M_dBc,FOM_100k,FOM_1M,cost
4,43,244,4.435126e-07,3,6,6.580795e-06,5.468492e-06,5,8.747849e-06,4.332152e-05,1,2,4.263012e-07,6.475553e-06,7,3,0.940943,3.234446e-07,1,10,8.012207e-06,5.676224e+09,0.008250589,1.728371,0.8641857,-92.40771,-116.4877,-178.324,-182.404,0.03594494
4,44,245,1.874034e-07,2,6,5.896827e-06,7.019925e-06,4,8.541992e-06,4.000747e-05,1,4,3.271067e-07,6.496184e-06,6,2,0.9867153,3.705766e-07,1,8,6.781045e-06,3.846379e+09,0.007108105,1.929187,0.9645937,-94.92398,-118.0225,-178.1075,-181.206,0.128103
4,45,246,2.232616e-07,1,6,5.256585e-06,6.55343e-06,8,8.442994e-06,4.004996e-05,1,3,2.871231e-07,6.95049e-06,7,3,0.8911232,3.435964e-07,3,8,7.001056e-06,3.577776e+09,0.005749865,1.467679,0.7338396,-73.05376,-101.8873,-156.5294,-165.363,0.07281454
4,46,247,4.015708e-07,2,8,6.526197e-06,6.121002e-06,6,9.775791e-06,4.415693e-05,1,5,2.694177e-07,7.03522e-06,9,3,0.9259943,3.50602e-07,1,8,7.089079e-06,2.292462e+09,0.009810166,1.976057,0.9880283,-97.27559,-120.8625,-174.5649,-178.1518,0.3839086
4,47,248,4.088598e-07,2,8,5.253401e-06,7.327891e-06,3,8.156094e-06,3.949076e-05,1,4,4.046543e-07,7.696779e-06,7,1,1.005821,4.17685e-07,2,7,7.577252e-06,3.72148e+09,0.005064783,1.766819,0.8834094,-93.63687,-117.2506,-178.0056,-181.6193,0.0894881
4,48,249,3.978058e-07,3,8,8.086899e-06,7.087008e-06,9,8.228254e-06,3.136129e-05,1,2,3.3992e-07,7.09555e-06,7,3,0.8888936,2.769314e-07,2,8,7.673069e-06,5.49854e+09,0.01285109,1.688899,0.8444494,-93.44613,-118.0919,-177.1617,-181.8074,0.1032526
4,49,250,3.262666e-07,1,6,7.370314e-06,9.372263e-06,4,5.402038e-06,3.839366e-05,1,4,2.971996e-07,6.592727e-06,8,3,0.897097,4.326009e-07,5,8,6.089333e-06,2.723692e+09,0.006140042,1.604187,0.8020935,-77.73958,-106.3446,-158.561,-167.1661,0.2020887
5,0,251,4.218597e-07,2,6,7.822208e-06,6.769506e-06,9,8.423484e-06,3.579983e-05,1,2,3.358548e-07,6.272735e-06,7,3,0.879793,3.001742e-07,3,8,7.29329e-06,5.093651e+09,0.008640831,1.471628,0.7358138,-84.19309,-111.7704,-168.9681,-176.5454,0.0
5,1,252,2.371073e-07,2,7,7.560538e-06,6.388845e-06,7,8.049946e-06,3.578154e-05,1,2,4.529692e-07,8.394159e-06,6,2,1.053051,4.630056e-07,5,8,6.805684e-06,4.782139e+09,0.009429271,1.401148,0.7005741,-89.59318,-115.4346,-173.4408,-179.2822,0.0005785566
5,2,253,3.447212e-07,2,7,6.650331e-06,8.130292e-06,4,8.277383e-06,4.081265e-05,1,2,4.821707e-07,7.426053e-06,7,2,0.9036768,3.043218e-07,3,8,8.706364e-06,5.193502e+09,0.007716799,1.510884,0.755442,-88.78503,-114.4712,-174.2199,-179.9061,0.0003887723
5,3,254,4.218597e-07,2,7,7.822208e-06,6.769506e-06,9,8.423484e-06,3.579983e-05,1,5,3.358548e-07,6.272735e-06,7,3,0.879793,3.001742e-07,3,8,7.29329e-06,2.186394e+09,0.009519988,1.876974,0.9384871,-99.44894,-122.8652,-176.4571,-179.8734,0.3698511
5,4,255,4.16201e-07,4,9,7.304771e-06,5.977931e-06,8,8.537634e-06,3.630614e-05,1,2,3.627335e-07,6.65511e-06,7,3,0.9522814,3.353871e-07,4,10,7.084344e-06,4.596644e+09,0.01502043,1.684958,0.842479,-94.28333,-118.8131,-175.7653,-180.2951,0.2710841
5,5,256,3.326579e-07,2,7,6.392326e-06,6.510144e-06,1,7.831342e-06,3.702975e-05,1,5,2.629717e-07,6.957112e-06,8,1,0.8786723,4.234595e-07,2,7,6.634844e-06,3.590651e+09,0.006636944,1.983923,0.9919613,-91.93053,-115.8233,-174.8143,-178.7071,0.1754838
5,6,257,4.141027e-07,2,7,6.608674e-06,6.609133e-06,6,8.113615e-06,3.771238e-05,1,8,2.170612e-07,6.853597e-06,8,1,1.171155,4.024631e-07,2,7,6.892911e-06,1.641364e+09,0.0084008,2.033485,1.016743,-94.68344,-119.8687,-169.7443,-174.9296,0.5687537
5,7,258,4.218597e-07,2,6,7.822208e-06,6.769506e-06,4,8.423484e-06,3.073528e-05,1,2,3.358548e-07,6.272735e-06,7,3,0.8271909,2.898263e-07,3,8,7.98995e-06,6.233825e+09,0.007524974,1.430503,0.7152517,-75.67874,-103.8602,-162.8088,-170.9903,0.04942556
5,8,259,4.245674e-07,3,6,5.111168e-06,6.478054e-06,9,8.632302e-06,4.220432e-05,1,2,4.815204e-07,6.672771e-06,8,2,0.8303838,3.236673e-07,1,9,6.976951e-06,5.320976e+09,0.005476051,1.407202,0.7036012,-90.02494,-115.708,-177.1601,-182.8431,0.001877372
5,9,260,3.953127e-07,2,6,9.120284e-06,7.870869e-06,4,8.162619e-06,3.870349e-05,1,2,3.739888e-07,6.135557e-06,6,3,0.9112738,3.278418e-07,1,9,7.078611e-06,6.47486e+09,0.007540228,1.713372,0.8566862,-91.48657,-115.7075,-178.9373,-183.1583,0.09290816
5,10,261,3.861555e-07,2,8,6.118142e-06,6.653184e-06,2,7.295392e-06,3.339209e-05,1,2,2.808426e-07,6.691552e-06,6,4,0.9225563,3.384783e-07,2,7,8.153253e-06,6.831966e+09,0.01052631,1.802229,0.9011146,-87.80049,-113.2635,-174.2686,-179.7317,0.1586956
5,11,262,2.254103e-07,4,7,6.960764e-06,7.709432e-06,4,8.673136e-06,4.135504e-05,1,3,2.91871e-07,7.918676e-06,7,1,0.9092102,2.981956e-07,2,8,6.182781e-06,4.680889e+09,0.008463448,1.86866,0.9343299,-92.4919,-116.7794,-176.623,-180.9105,0.06240403
5,12,263,4.048419e-07,4,8,6.321525e-06,7.315525e-06,4,8.937796e-06,3.834956e-05,1,3,4.134877e-07,6.48506e-06,10,2,1.098045,3.667904e-07,3,8,7.615054e-06,3.70944e+09,0.01187692,1.851653,0.9258265,-96.13137,-119.5798,-176.7705,-180.2189,0.1492233
5,13,264,3.066081e-07,5,8,8.495731e-06,8.053614e-06,5,8.186113e-06,3.884167e-05,1,3,3.959084e-07,5.915915e-06,7,1,0.8821274,4.47357e-07,3,9,8.592192e-06,3.748935e+09,0.005644171,1.390159,0.6950797,-87.51603,-114.7197,-171.4782,-178.6818,0.0551833
5,14,265,4.118738e-07,2,7,7.57968e-06,6.709569e-06,9,8.314435e-06,4.599774e-05,1,4,3.236588e-07,6.760431e-06,7,2,0.8046405,3.103956e-07,1,8,9.358089e-06,2.842339e+09,0.006687886,1.833564,0.9167819,-98.02734,-121.371,-178.848,-182.1916,0.2257929
5,15,266,4.550134e-07,2,8,6.861154e-06,6.554581e-06,3,7.948759e-06,4.255338e-05,1,3,3.812377e-07,8.010903e-06,8,1,0.9416846,3.652069e-07,2,8,7.062236e-06,4.675875e+09,0.006106226,1.781203,0.8906015,-92.00947,-115.927,-177.549,-181.4665,0.03723662
5,16,267,3.679411e-07,2,5,6.445395e-06,7.611424e-06,6,6.805814e-06,3.275838e-05,1,4,3.516834e-07,5.723213e-06,7,3,0.8951339,3.394893e-07,4,8,7.157386e-06,2.985466e+09,0.007304756,1.695378,0.8476888,-88.05601,-115.3863,-168.9202,-176.2505,0.1696285
5,17,268,4.79123e-07,2,6,6.039085e-06,7.264657e-06,6,6.786194e-06,3.266186e-05,1,2,3.430782e-07,6.934473e-06,8,4,0.9230288,3.609948e-07,2,8,7.612039e-06,5.685249e+09,0.007550624,1.403863,0.7019317,-78.29111,-106.3665,-164.6063,-172.6817,0.01316863
5,18,269,3.686396e-07,3,9,7.822208e-06,6.769506e-06,6,8.758617e-06,4.733104e-05,1,7,3.857576e-07,9.965315e-06,7,3,0.879793,2.654649e-07,3,8,6.253085e-06,1.28701e+09,0.01538841,2.069305,1.034652,-97.72446,-122.1259,-168.0442,-172.4456,0.9780747
5,19,270,3.05092e-07,3,7,6.554338e-06,7.499864e-06,3,8.006464e-06,3.815722e-05,1,3,4.297935e-07,5.960059e-06,8,2,1.050214,3.298282e-07,4,7,8.16222e-06,3.893665e+09,0.009679999,1.778557,0.8892785,-94.25623,-118.2528,-176.2046,-180.2012,0.07666488
5,20,271,4.610978e-07,2,9,6.117363e-06,6.765166e-06,7,7.359777e-06,3.743897e-05,1,3,3.911831e-07,7.043319e-06,6,2,0.847087,3.519955e-07,2,7,5.688869e-06,4.497223e+09,0.006019867,1.700068,0.8500339,-93.91102,-117.803,-179.174,-183.066,0.02454655
5,21,272,4.16639e-07,2,6,9.89824e-06,9.099917e-06,4,8.752124e-06,4.431551e-05,1,2,3.123824e-07,6.509801e-06,7,2,0.901411,3.43829e-07,3,8,6.495978e-06,5.304992e+09,0.00897792,1.69135,0.8456749,-91.55031,-116.3537,-176.5122,-181.3156,0.01788882
5,22,273,2.047057e-07,2,7,7.294815e-06,6.253764e-06,5,6.989172e-06,3.476166e-05,1,3,4.371937e-07,6.179698e-06,7,1,1.050772,3.246733e-07,3,8,6.934844e-06,4.750858e+09,0.005155044,1.485641,0.7428204,-87.28635,-113.1217,-173.6995,-179.5348,0.0009264161
5,23,274,4.924162e-07,1,6,5.365644e-06,7.869768e-06,6,8.355653e-06,3.96018e-05,1,3,2.91093e-07,5.335523e-06,7,2,0.8965876,3.265318e-07,3,8,6.928716e-06,4.169587e+09,0.003152199,1.151492,0.575746,-75.37098,-103.6083,-162.7867,-171.0241,0.02222005
5,24,275,3.595857e-07,2,7,7.977223e-06,6.662246e-06,7,8.21225e-06,3.608754e-05,1,4,4.346451e-07,6.043372e-06,6,2,0.915779,3.241055e-07,3,8,7.042739e-06,3.073689e+09,0.00679649,1.711642,0.855821,-96.53699,-120.2501,-177.9673,-181.6805,0.1588253
5,25,276,3.476259e-07,2,6,8.91023e-06,6.572519e-06,4,6.708391e-06,3.504656e-05,1,2,3.493036e-07,8.886256e-06,7,3,0.9277617,3.707137e-07,3,9,8.674452e-06,5.096246e+09,0.01252487,1.687379,0.8436894,-87.56528,-114.2821,-170.7326,-177.4493,0.07935463
5,26,277,4.642196e-07,2,7,6.817651e-06,7.00235e-06,9,8.715313e-06,3.894489e-05,1,2,2.052868e-07,6.791588e-06,7,3,0.8354081,3.936582e-07,3,8,7.282162e-06,4.894451e+09,0.007609807,1.335403,0.6677014,-78.20122,-106.374,-163.1816,-171.3544,1.28223e-06
5,27,278,4.097489e-07,3,6,7.563682e-06,7.046834e-06,6,8.533555e-06,3.834776e-05,1,2,3.544009e-07,6.666044e-06,7,3,0.8844428,2.888107e-07,3,8,7.933483e-06,5.069028e+09,0.01109492,1.679775,0.8398873,-91.40397,-116.6183,-175.0512,-180.2655,0.02635239
5,28,279,3.647105e-07,4,8,5.371326e-06,8.012726e-06,3,7.600968e-06,3.160287e-05,1,4,3.729904e-07,6.765217e-06,7,3,1.000162,3.463004e-07,3,7,6.382374e-06,3.43012e+09,0.01219217,1.950654,0.9753271,-95.70359,-119.1263,-175.549,-178.9717,0.2283032
5,29,280,3.586696e-07,4,8,7.257922e-06,7.551342e-06,4,7.677278e-06,4.21994e-05,1,2,3.258132e-07,6.168999e-06,8,3,0.9348185,3.079858e-07,3,7,6.85244e-06,5.338718e+09,0.0148338,1.883611,0.9418054,-92.96915,-117.2267,-175.8054,-180.0629,0.3012499
5,30,281,4.173837e-07,3,6,7.921303e-06,6.83966e-06,7,8.492092e-06,3.675279e-05,1,2,3.580247e-07,7.618828e-06,10,4,0.8990232,3.645331e-07,3,9,7.579155e-06,4.294488e+09,0.01425182,1.661813,0.8309064,-89.79887,-116.5269,-170.9184,-177.6464,0.207687
5,31,282,3.757567e-07,2,7,6.327639e-06,7.074364e-06,8,6.650108e-06,4.037066e-05,1,2,3.60969e-07,6.788784e-06,6,1,0.8761631,3.648102e-07,3,7,6.678013e-06,5.881429e+09,0.004776123,1.264557,0.6322786,-85.60641,-112.1144,-174.2053,-180.7133,0.02347681
5,32,283,4.24499e-07,2,7,7.546733e-06,7.158432e-06,7,8.103137e-06,4.098041e-05,1,2,2.549957e-07,7.032264e-06,6,3,0.9262438,2.963412e-07,5,8,8.268148e-06,4.409811e+09,0.01163663,1.612486,0.8062432,-86.63995,-113.925,-168.8701,-176.1551,0.04241697
5,33,284,4.533252e-07,2,8,6.69259e-06,6.345396e-06,6,8.228895e-06,3.996142e-05,1,2,4.303583e-07,6.046446e-06,7,2,1.074322,3.738471e-07,2,8,9.794035e-06,5.539061e+09,0.007331229,1.519623,0.7598117,-90.66545,-115.3582,-176.8824,-181.5752,0.007582693
5,34,285,4.669079e-07,2,10,7.783869e-06,9.71896e-06,7,8.292047e-06,4.016104e-05,1,3,4.230018e-07,7.706949e-06,6,2,1.030248,3.277484e-07,5,9,5.179512e-06,3.24269e+09,0.009044658,1.65184,0.8259201,-97.00888,-120.9748,-177.6631,-181.629,0.1246441
5,35,286,4.118738e-07,2,7,7.57968e-06,6.709569e-06,9,8.314435e-06,3.707023e-05,1,2,3.236588e-07,6.760431e-06,6,2,0.8046405,2.13802e-07,3,8,9.358089e-06,5.233992e+09,0.00734083,1.3916,0.6958,-82.08015,-109.8219,-167.7994,-175.5411,0.0006902673
5,36,287,4.58262e-07,2,7,6.169959e-06,8.961295e-06,5,9.18075e-06,3.846332e-05,1,3,4.181225e-07,6.327159e-06,7,3,0.925498,3.33355e-07,1,8,8.015135e-06,4.039782e+09,0.00673751,1.716515,0.8582573,-95.50989,-119.3393,-179.352,-183.1814,0.05165442
5,37,288,3.481982e-07,3,8,7.563777e-06,5.052534e-06,5,6.326861e-06,3.735501e-05,1,2,3.995557e-07,6.180722e-06,7,2,0.985524,3.167162e-07,1,8,7.166759e-06,7.519086e+09,0.007312489,1.768064,0.8840318,-89.7253,-113.9777,-178.608,-182.8603,0.2569264
5,38,289,4.327973e-07,3,9,7.17531e-06,6.216364e-06,6,9.917034e-06,4.593641e-05,1,2,3.979242e-07,6.356054e-06,7,3,0.9246604,3.79793e-07,3,9,6.894129e-06,4.510342e+09,0.01128183,1.704663,0.8523313,-94.78468,-118.7209,-177.3451,-181.2813,0.04137111
5,39,290,4.111839e-07,1,6,7.506556e-06,8.435491e-06,6,6.805845e-06,3.705862e-05,1,6,3.133167e-07,5.839547e-06,8,3,0.8970824,4.384512e-07,3,8,6.746212e-06,1.872576e+09,0.005104875,1.730192,0.8650959,-88.94022,-116.4413,-167.3092,-174.8103,0.4052785
5,40,291,3.61139e-07,4,6,6.190865e-06,6.627733e-06,9,8.436466e-06,3.594871e-05,1,2,3.33133e-07,8.715135e-06,8,3,0.8832422,3.424739e-07,3,8,7.131506e-06,4.659022e+09,0.01397224,1.701082,0.8505409,-93.34575,-118.5915,-175.259,-180.5048,0.1781759
5,41,292,4.184414e-07,2,7,7.517435e-06,7.105129e-06,4,5.975299e-06,3.142033e-05,1,4,3.149773e-07,6.638775e-06,9,3,0.8504541,3.111246e-07,4,8,9.172379e-06,2.880509e+09,0.009600701,1.788861,0.8944303,-89.56288,-116.4515,-168.9292,-175.8179,0.2069448
5,42,293,3.120848e-07,3,8,5.972302e-06,8.633777e-06,3,7.986765e-06,4.210934e-05,1,3,4.187967e-07,6.121132e-06,9,2,0.9351127,3.29796e-07,2,8,6.404467e-06,4.263394e+09,0.009006265,1.885545,0.9427726,-94.2086,-117.8215,-177.2583,-180.8712,0.08294354
5,43,294,4.196673e-07,2,9,7.630127e-06,6.752069e-06,8,8.382338e-06,3.661426e-05,1,2,3.276154e-07,5.147107e-06,7,2,0.8114026,3.026768e-07,3,8,8.075792e-06,5.399554e+09,0.007732924,1.447113,0.7235567,-88.3156,-114.4004,-174.0793,-180.1641,0.003449933
5,44,295,2.922965e-07,2,7,7.576103e-06,7.174894e-06,3,7.839231e-06,3.999788e-05,1,2,3.64502e-07,7.003863e-06,7,3,0.8621444,3.742455e-07,3,8,6.267313e-06,5.523257e+09,0.01039159,1.75219,0.8760952,-89.75532,-115.3166,-174.4324,-179.9937,0.03668764
5,45,296,4.311667e-07,2,7,7.57968e-06,6.709569e-06,9,8.505066e-06,3.707023e-05,1,2,3.236588e-07,6.760431e-06,5,4,0.8046405,2.97359e-07,3,8,9.358089e-06,4.909675e+09,0.0076399,1.31632,0.65816,-77.58684,-105.8016,-162.577,-170.7918,0.0
5,46,297,4.058942e-07,4,6,6.592169e-06,7.575584e-06,10,8.556466e-06,4.308824e-05,1,9,2.487403e-07,8.095402e-06,7,5,0.9180015,2.888e-07,3,7,7.258479e-06,nil,0.0172037,nil,nil,nil,nil,1e+12,1e+12,3e+12
5,47,298,3.645204e-07,2,6,6.791148e-06,7.718662e-06,3,8.449e-06,3.821857e-05,1,7,2.635203e-07,7.17478e-06,7,3,0.7628061,2.701224e-07,2,8,7.069589e-06,1.828249e+09,0.005636686,1.947324,0.9736618,-95.0123,-119.4075,-172.7428,-177.138,0.4819211
5,48,299,3.467395e-07,2,8,6.124527e-06,5.131572e-06,3,7.763001e-06,4.383298e-05,1,2,3.131656e-07,9.249506e-06,6,5,0.8839624,3.503952e-07,3,8,8.157099e-06,4.567793e+09,0.01175205,1.735566,0.867783,-84.32922,-112.0819,-166.8222,-174.5748,0.05995595
5,49,300,3.65811e-07,2,10,7.84328e-06,7.749676e-06,7,8.33134e-06,3.623322e-05,1,3,4.115049e-07,7.508711e-06,6,2,0.8944971,3.506847e-07,3,9,8.828034e-06,3.520817e+09,0.009001571,1.637146,0.818573,-95.44004,-119.7594,-176.8297,-181.1491,0.08758262
6,0,301,4.218597e-07,2,6,7.822208e-06,6.769506e-06,9,8.423484e-06,3.579983e-05,1,2,3.358548e-07,6.272735e-06,7,3,0.879793,3.001742e-07,3,8,7.29329e-06,5.093651e+09,0.008640831,1.471628,0.7358139,-84.19562,-111.7754,-168.9706,-176.5504,0.0
6,1,302,3.840121e-07,4,8,5.510418e-06,7.35993e-06,4,9.007791e-06,4.213929e-05,1,3,3.553612e-07,5.394652e-06,7,2,0.8410585,3.265733e-07,3,8,9.606217e-06,3.66321e+09,0.008809306,1.760859,0.8804293,-94.66527,-118.8801,-176.4931,-180.7079,0.0939521
6,2,303,4.17147e-07,3,6,5.948246e-06,6.488295e-06,9,8.544075e-06,3.899812e-05,1,8,3.707499e-07,6.708614e-06,6,2,0.8209344,1.890587e-07,2,9,9.209528e-06,1.375698e+09,0.007088879,1.95599,0.9779948,-100.0355,-123.766,-174.3002,-178.0307,0.6097256
6,3,304,4.46053e-07,3,6,5.117674e-06,6.684764e-06,7,7.487079e-06,4.407868e-05,1,2,2.819816e-07,5.624847e-06,8,3,0.8308018,3.336814e-07,2,10,7.164983e-06,5.167542e+09,0.007181381,1.529811,0.7649053,-79.89505,-107.8465,-165.5987,-173.5501,0.0005703568
6,4,305,4.234212e-07,2,6,7.632392e-06,6.754389e-06,9,8.458225e-06,3.59388e-05,1,2,3.322248e-07,6.340176e-06,6,4,0.8601373,4.412769e-07,3,8,7.793285e-06,4.884523e+09,0.008127897,1.338053,0.6690267,-78.7197,-106.8961,-163.3964,-171.5728,9.976256e-06
6,5,306,4.485688e-07,3,7,6.007455e-06,9.71363e-06,5,7.912777e-06,3.067038e-05,1,8,3.337489e-07,7.795996e-06,8,3,1.132932,3.503405e-07,2,8,6.706333e-06,1.393803e+09,0.01286434,2.046291,1.023146,-98.65599,-122.5451,-170.4461,-174.3352,0.7266941
6,6,307,2.598756e-07,3,7,6.74757e-06,9.211065e-06,5,7.095578e-06,3.772098e-05,1,7,4.37902e-07,7.925852e-06,7,3,1.149279,3.73236e-07,4,8,9.132174e-06,1.283128e+09,0.01494216,2.021125,1.010562,-101.1456,-124.5502,-171.5669,-174.9715,0.9097946
6,7,308,3.740876e-07,2,5,6.124176e-06,9.448646e-06,3,7.694715e-06,4.021541e-05,1,3,4.592326e-07,9.057859e-06,5,3,0.8480332,3.519138e-07,2,8,6.847336e-06,4.10417e+09,0.005627409,1.658023,0.8290114,-84.7844,-112.2131,-169.5458,-176.9745,0.03747675
6,8,309,4.033506e-07,4,7,7.577649e-06,6.733423e-06,3,8.169175e-06,3.818726e-05,1,2,3.41185e-07,6.836067e-06,7,3,0.8079907,3.491016e-07,3,8,7.709164e-06,5.475166e+09,0.01219384,1.775507,0.8877537,-91.72333,-116.2057,-175.6299,-180.1122,0.08727597
6,9,310,3.975254e-07,2,7,8.948669e-06,8.130292e-06,6,8.277383e-06,3.475368e-05,1,2,4.821707e-07,7.426053e-06,7,2,0.9036768,1.969098e-07,3,8,8.706364e-06,5.430615e+09,0.008547435,1.480286,0.7401432,-90.57701,-115.8677,-175.9556,-181.2463,0.004202463
6,10,311,2.681113e-07,2,7,6.694576e-06,5.271682e-06,5,7.913462e-06,3.657724e-05,1,8,4.841813e-07,8.494597e-06,6,4,1.183431,4.167135e-07,3,8,7.397972e-06,1.206606e+09,0.01277082,2.052294,1.026147,-99.90302,-123.5503,-170.4721,-174.1195,0.7804875
6,11,312,4.577185e-07,4,7,6.462043e-06,8.426181e-06,4,8.651393e-06,4.104663e-05,1,2,4.286936e-07,6.626225e-06,7,3,1.177847,3.553562e-07,2,8,7.662334e-06,5.313293e+09,0.0109097,1.747329,0.8736646,-93.62345,-117.5125,-177.7526,-181.6417,0.03721198
6,12,313,4.503883e-07,2,6,5.168983e-06,5.821602e-06,7,8.454027e-06,4.217416e-05,1,3,3.897063e-07,5.653e-06,7,2,0.8743479,3.240038e-07,3,9,9.594727e-06,3.510862e+09,0.005306397,1.448316,0.7241579,-82.46636,-110.1942,-166.1266,-173.8545,0.08037083
6,13,314,2.371073e-07,2,6,7.560538e-06,6.062213e-06,7,8.049946e-06,3.578154e-05,1,1,4.529692e-07,8.394159e-06,6,2,1.053051,4.630056e-07,5,8,5.54178e-06,8.092298e+09,0.008852992,1.054135,0.5270677,-82.14837,-108.7229,-170.8389,-177.4134,0.3442462
6,14,315,2.415168e-07,2,6,7.561179e-06,6.057776e-06,8,5.368712e-06,3.688348e-05,1,9,4.41094e-07,7.676387e-06,6,2,0.9800603,3.090055e-07,3,8,8.588086e-06,1.183659e+09,0.008728345,2.026063,1.013031,-99.11614,-123.1781,-171.1714,-175.2333,0.6982231
6,15,316,3.468677e-07,3,8,7.410877e-06,6.174765e-06,6,8.116768e-06,3.927817e-05,1,2,3.633499e-07,6.966237e-06,7,5,0.8969537,3.704663e-07,3,10,6.893757e-06,4.434002e+09,0.01641346,1.796008,0.8980041,-95.19332,-119.3732,-175.9772,-180.1571,0.459312
6,16,317,3.65811e-07,2,10,7.84328e-06,9.357588e-06,7,8.33134e-06,3.623322e-05,1,3,4.115049e-07,7.508711e-06,6,3,0.8944971,3.506847e-07,3,9,8.828034e-06,3.24643e+09,0.01134982,1.71734,0.8586701,-97.59129,-121.4077,-177.2695,-181.086,0.1530959
6,17,318,4.468315e-07,2,6,6.994973e-06,7.237628e-06,4,8.408405e-06,3.188944e-05,1,2,3.447342e-07,5.889279e-06,7,4,0.8171597,3.154882e-07,3,8,5.081649e-06,6.382237e+09,0.00626622,1.356384,0.6781921,-74.47986,-102.6144,-162.6093,-170.7438,0.0632115
6,18,319,4.49105e-07,2,6,7.503489e-06,8.162022e-06,7,8.25959e-06,4.926738e-05,1,1,4.481579e-07,7.815865e-06,7,3,0.9326732,4.518089e-07,3,8,6.837585e-06,6.856897e+09,0.008177298,1.076483,0.5382414,-80.87624,-108.3779,-168.4727,-175.9743,0.1186731
6,19,320,2.478984e-07,3,7,6.800699e-06,5.011296e-06,7,8.662914e-06,4.184198e-05,1,6,4.519128e-07,7.451455e-06,8,2,0.8161751,4.104264e-07,1,8,6.765616e-06,2.103381e+09,0.007096964,1.957971,0.9789853,-98.89212,-121.4956,-176.8398,-179.4433,0.418959
6,20,321,3.760815e-07,2,10,7.823071e-06,7.065843e-06,3,8.378623e-06,3.585137e-05,1,2,3.462835e-07,6.600862e-06,7,2,0.8909685,3.280827e-07,3,8,8.336163e-06,5.955662e+09,0.01002056,1.676467,0.8382336,-89.82996,-114.8456,-175.3196,-180.3352,0.04199359
6,21,322,2.047057e-07,2,7,7.294815e-06,6.253764e-06,5,6.989172e-06,3.476166e-05,1,4,4.371937e-07,6.179698e-06,7,1,1.094483,3.246733e-07,3,8,6.934844e-06,3.60158e+09,0.005176433,1.607656,0.803828,-91.47295,-116.5669,-175.4625,-180.5565,0.07536742
6,22,323,4.053352e-07,3,8,6.510487e-06,7.260121e-06,5,6.521312e-06,3.702119e-05,1,2,3.795583e-07,5.757533e-06,7,2,0.847382,3.322958e-07,2,8,6.641854e-06,6.623049e+09,0.007405358,1.647581,0.8237903,-89.77855,-114.4152,-177.5042,-182.1409,0.09886405
6,23,324,2.934566e-07,2,7,7.693061e-06,6.44164e-06,7,8.117417e-06,3.602974e-05,1,4,4.423277e-07,6.872487e-06,10,2,0.946133,4.334268e-07,4,8,6.965293e-06,2.610371e+09,0.01033633,1.813183,0.9065917,-98.8686,-122.1019,-177.059,-180.2922,0.2630665
6,24,325,4.406535e-07,3,10,5.120508e-06,5.694139e-06,9,8.669952e-06,4.0454e-05,1,2,3.830653e-07,6.780275e-06,7,2,0.8309849,3.481823e-07,4,8,7.141897e-06,4.786261e+09,0.008530618,1.477114,0.7385572,-89.99432,-115.5908,-174.2844,-179.8809,0.0005388032
6,25,326,4.286414e-07,2,9,8.268009e-06,6.900153e-06,9,8.105487e-06,3.497911e-05,1,2,3.258459e-07,6.855006e-06,7,4,0.8906628,3.502322e-07,3,8,8.991079e-06,4.640598e+09,0.01315115,1.632836,0.8164179,-90.92235,-116.9986,-173.0642,-179.1405,0.1099423
6,26,327,3.129549e-07,2,7,5.565605e-06,7.775872e-06,5,8.3121e-06,3.92609e-05,1,3,3.654267e-07,5.831514e-06,7,2,1.006008,3.272131e-07,3,5,8.094369e-06,4.226822e+09,0.007684082,1.779837,0.8899184,-94.61247,-118.4736,-178.2768,-182.1379,0.05367798
6,27,328,4.705601e-07,4,8,7.570379e-06,7.021886e-06,5,6.86105e-06,3.74536e-05,1,3,3.034324e-07,6.853829e-06,7,1,0.8762394,3.024864e-07,3,8,7.399705e-06,4.428011e+09,0.007591133,1.726864,0.8634322,-91.4311,-116.6746,-175.5522,-180.7957,0.03215281
6,28,329,2.371073e-07,3,7,7.560538e-06,6.388845e-06,7,8.049946e-06,3.578154e-05,1,2,4.529692e-07,8.394159e-06,6,2,1.053051,4.630056e-07,5,8,6.805684e-06,4.76398e+09,0.009971014,1.430161,0.7150806,-90.24644,-115.9234,-173.8184,-179.4954,0.0007705755
6,29,330,3.887782e-07,2,6,7.672453e-06,6.581689e-06,8,7.641964e-06,3.583967e-05,1,2,3.549011e-07,6.267296e-06,7,4,0.9024265,3.14245e-07,3,8,7.173111e-06,5.075803e+09,0.009848495,1.570803,0.7854015,-85.15828,-112.6416,-169.3347,-176.818,0.002228027
6,30,331,2.462459e-07,1,7,6.327639e-06,7.074364e-06,3,6.650108e-06,4.037066e-05,1,2,4.737641e-07,6.788784e-06,6,1,0.8761631,3.648102e-07,3,7,6.678013e-06,6.992595e+09,0.003653084,1.241685,0.6208427,-79.1464,-106.1305,-170.4126,-177.3967,0.137713
